weekly_change,rolling_mean_14,rolling_std_7,stock_threshold,stock_estime,Rating,Unit price,future_demand_7,rolling_mean_7,day_of_week,Quantity
1.25,6.428571428571429,3.251373336211727,55.87706000431759,468.0,9.8,77.68,6.0,7.285714285714286,0,9
1.0,5.214285714285714,3.651483716701105,40.477225575051655,447.0,8.2,34.7,2.0,5.0,2,2
9.0,5.214285714285714,3.592319850008057,49.38847977501209,457.0,7.2,19.66,8.0,6.285714285714286,4,10
0.1428571428571428,4.357142857142857,3.387652649872843,34.08147897480927,442.0,8.7,25.32,4.0,4.142857142857143,1,8
0.0,6.5,3.251373336211727,55.87706000431759,478.0,8.4,12.12,6.0,7.285714285714286,1,10
-0.3333333333333333,4.785714285714286,3.7606990231680526,48.64104853475208,459.0,7.1,99.89,1.0,6.142857142857143,1,2
0.3333333333333332,6.142857142857143,2.699206232527309,50.04880934879096,490.0,5.5,75.92,7.0,6.571428571428571,2,8
-0.8,5.428571428571429,3.903600291794134,38.8554004376912,478.0,8.5,63.22,6.0,4.714285714285714,1,2
5.0,5.142857142857143,3.3380918415851224,41.00713776237768,490.0,6.2,90.24,10.0,5.142857142857143,6,6
-0.75,5.928571428571429,3.338091841585119,48.00713776237768,491.0,8.9,98.13,7.0,6.142857142857143,0,1
0.6000000000000001,5.928571428571429,3.35942171894424,51.03913257841636,499.0,9.6,51.52,5.0,6.571428571428571,5,8
-0.9,5.5,3.5456210417116725,42.31843156256751,500.0,5.4,73.97,5.0,5.285714285714286,6,1
-0.8,4.785714285714286,4.237025012007948,45.35553751801192,460.0,9.1,31.9,4.0,5.571428571428571,5,1
-0.6666666666666667,6.0,3.817254061682111,52.72588109252317,480.0,9.0,69.4,5.0,6.714285714285714,6,2
-0.6,5.571428571428571,3.760699023168052,39.64104853475208,502.0,6.3,93.31,9.0,4.857142857142857,0,2
-0.9,5.357142857142857,3.207134902949093,29.81070235442364,503.0,9.5,88.45,4.0,3.571428571428572,0,1
-0.1999999999999999,5.785714285714286,3.5050983275386582,36.25764749130799,486.0,9.8,24.18,7.0,4.428571428571429,0,8
-0.25,4.857142857142857,3.2071349029490936,28.81070235442364,506.0,6.7,48.5,9.0,3.4285714285714284,1,3
0.1999999999999999,5.428571428571429,3.3523268393901047,42.02849025908516,496.0,7.7,84.05,6.0,5.285714285714286,1,6
4.0,4.285714285714286,3.0937725468153903,37.64065882022309,447.0,7.0,61.29,2.0,4.714285714285714,4,5
-0.3333333333333333,6.142857142857143,3.683941988065037,49.52591298209755,486.0,5.1,15.95,7.0,6.285714285714286,5,6
-0.125,4.928571428571429,2.984084768360629,27.476127152540943,513.0,6.2,90.74,5.0,3.2857142857142856,2,7
-0.1666666666666666,6.428571428571429,3.7161167647860336,48.57417514717905,491.0,6.1,42.91,1.0,6.142857142857143,5,5
-0.3,4.642857142857143,3.848314411469493,41.77247161720424,467.0,9.3,54.28,10.0,5.142857142857143,6,7
6.0,5.857142857142857,3.2513733362117274,41.87706000431759,493.0,7.6,99.55,9.0,5.285714285714286,3,7
6.0,5.142857142857143,3.0783421635988546,33.617513245398285,520.0,8.2,58.39,10.0,4.142857142857143,5,7
-0.9,4.571428571428571,3.436498771936892,32.15474815790534,468.0,8.5,51.47,3.0,3.857142857142857,0,1
4.0,3.928571428571429,2.6276913640612194,40.94153704609183,452.0,9.8,54.86,4.0,5.285714285714286,4,5
-0.5,6.5,3.309438162646488,42.96415724396973,496.0,8.7,39.39,3.0,5.428571428571429,1,5
1.0,6.071428571428571,3.101458950082627,43.65218842512394,498.0,9.7,34.73,4.0,5.571428571428571,4,2
-0.375,5.142857142857143,2.627691364061219,29.941537046091828,525.0,4.3,71.92,7.0,3.7142857142857135,3,5
-0.4,5.5,3.3665016461206942,40.04975246918104,496.0,7.7,45.71,8.0,5.0,1,3
-0.3333333333333333,6.214285714285714,2.7342623276105917,40.10139349141589,504.0,7.3,83.17,3.0,5.142857142857143,2,6
-0.4,5.928571428571429,1.812653934349935,34.7189809015249,510.0,5.9,37.44,3.0,4.571428571428571,2,6
1.0,3.7142857142857135,2.3704530408864093,41.55567956132961,454.0,5.0,62.87,4.0,5.428571428571429,1,2
-0.4,5.571428571428571,2.6903708365381998,37.0355562548073,502.0,8.0,81.71,10.0,4.714285714285714,6,6
4.0,4.785714285714286,2.3603873774083297,33.540581066112495,530.0,7.1,91.41,10.0,4.285714285714286,0,5
0.0,4.357142857142857,3.436498771936892,32.15474815790534,472.0,9.0,39.21,9.0,3.857142857142857,2,4
0.0,4.428571428571429,3.436498771936892,32.15474815790534,474.0,6.7,59.86,2.0,3.857142857142857,6,2
9.0,5.928571428571429,2.768874620972693,46.15331193145904,512.0,6.1,54.36,10.0,6.0,3,10
3.5,5.071428571428571,2.690370836538196,41.03555625480729,539.0,9.3,98.09,5.0,5.285714285714286,6,9
-0.1428571428571429,4.071428571428571,2.288688541085319,40.43303281162798,460.0,7.0,25.43,5.0,5.285714285714286,1,6
-0.1999999999999999,4.928571428571429,2.8784916685156894,29.31773750277353,482.0,7.2,86.68,2.0,3.571428571428572,3,8
1.5,5.785714285714286,3.804758924845368,46.70713838726805,506.0,8.2,22.95,6.0,5.857142857142857,2,10
0.8,5.857142857142857,2.93582145558064,50.40373218337096,521.0,8.4,16.31,7.0,6.571428571428571,1,9
1.5,5.857142857142857,1.4142135623730994,37.121320343559645,515.0,6.2,28.32,5.0,5.0,0,5
0.1666666666666667,5.714285714285714,1.57359158493889,38.36038737740834,522.0,7.4,16.67,7.0,5.142857142857143,3,7
-0.5,4.785714285714286,2.992052966172374,28.48807944925856,483.0,5.0,73.96,9.0,3.4285714285714284,5,1
-0.8,5.357142857142857,2.2253945610567505,35.338091841585126,523.0,6.9,97.94,2.0,4.571428571428571,3,1
3.0,4.714285714285714,2.79455252402308,31.19182878603462,487.0,4.9,73.05,7.0,3.857142857142857,0,4
5.0,5.928571428571429,1.7043362064926957,53.55650430973904,527.0,5.1,87.48,2.0,7.285714285714286,4,6
-0.4,4.857142857142857,2.2886885410853206,33.43303281162798,526.0,9.1,30.68,4.0,4.285714285714286,1,3
-0.875,4.071428571428571,2.4299715851758275,33.64495737776374,461.0,7.1,75.88,6.0,4.285714285714286,3,1
3.0,4.642857142857143,2.0586634591635486,43.087995188745325,543.0,5.0,20.18,3.0,5.714285714285714,2,4
5.0,5.785714285714286,3.154739442867025,50.73210916430054,512.0,5.5,18.77,1.0,6.571428571428571,0,6
-0.875,5.357142857142857,2.8702082220799325,48.3053123331199,528.0,9.2,71.2,4.0,6.285714285714286,5,1
1.0,5.071428571428571,2.070196678027066,35.1052950170406,530.0,4.9,38.81,7.0,4.571428571428571,1,4
0.4285714285714286,4.714285714285714,3.4982989063393664,35.24744835950905,497.0,8.9,29.42,7.0,4.285714285714286,5,10
2.0,5.0,1.988059594776006,48.982089392164006,552.0,6.0,60.95,5.0,6.571428571428571,0,9
-0.2857142857142857,4.785714285714286,2.058663459163548,47.087995188745325,557.0,4.2,51.54,1.0,6.285714285714286,5,5
-0.4,5.928571428571429,2.768874620972692,46.15331193145904,518.0,7.3,66.06,1.0,6.0,2,6
2.0,4.214285714285714,3.258688021128686,36.88803203169303,500.0,6.5,57.27,2.0,4.571428571428571,5,3
1.25,4.571428571428571,3.638419332360582,42.45762899854087,509.0,8.9,54.31,4.0,5.285714285714286,4,9
2.0,4.571428571428571,2.9113897843110057,40.36708467646651,470.0,9.7,58.24,3.0,5.142857142857143,1,9
2.0,5.642857142857143,2.14919697074224,49.22379545611336,524.0,8.6,22.21,5.0,6.571428571428571,3,6
-0.125,5.428571428571429,2.070196678027062,48.1052950170406,531.0,6.9,19.32,3.0,6.428571428571429,0,7
-0.5,4.642857142857143,2.0354009783964337,32.05310146759466,533.0,7.7,37.48,3.0,4.142857142857143,6,3
0.0,4.571428571428571,3.638419332360582,42.45762899854087,511.0,9.5,72.04,10.0,5.285714285714286,0,2
0.6666666666666667,6.0,3.184785258515423,52.777177887773135,538.0,4.5,98.52,4.0,6.857142857142857,2,10
0.0,6.071428571428571,3.184785258515423,52.777177887773135,544.0,5.6,41.66,3.0,6.857142857142857,2,6
-0.5,4.142857142857143,1.889822365046141,28.83473354756921,536.0,8.2,72.42,3.0,3.7142857142857135,4,3
0.2857142857142858,6.0,2.288688541085317,50.43303281162797,540.0,7.3,21.58,1.0,6.714285714285714,3,9
0.6666666666666667,6.071428571428571,3.359421718944243,57.03913257841637,554.0,4.4,89.2,3.0,7.428571428571429,0,10
1.6666666666666663,6.214285714285714,1.6183471874253723,54.42752078113806,548.0,5.7,42.42,8.0,7.428571428571429,2,8
-0.4,6.357142857142857,1.2149857925879106,49.822478688881866,554.0,5.0,74.51,2.0,6.857142857142857,2,6
-0.75,4.0,3.598941643369745,36.39841246505462,513.0,9.0,99.25,5.0,4.428571428571429,2,2
0.0,6.714285714285714,3.359421718944243,57.03913257841637,564.0,6.3,81.21,3.0,7.428571428571429,3,10
0.4285714285714286,5.428571428571429,2.497617912751112,50.746426869126665,567.0,9.4,49.33,3.0,6.714285714285714,6,10
8.0,4.5,3.598941643369748,44.39841246505462,522.0,7.7,65.74,1.0,5.571428571428571,1,9
0.75,4.928571428571429,3.559026084010437,47.33853912601565,529.0,5.5,79.86,7.0,6.0,3,7
0.3999999999999999,5.357142857142857,2.380476142847613,52.57071421427142,574.0,4.1,73.98,3.0,7.0,5,7
0.0,4.357142857142857,1.889822365046141,28.83473354756921,541.0,7.6,82.04,9.0,3.7142857142857135,0,5
1.0,6.0,2.429971585175819,57.64495737776373,584.0,8.6,26.67,9.0,7.714285714285714,1,10
-0.2222222222222222,6.857142857142857,3.287784027201881,54.93167604080282,571.0,8.3,10.13,10.0,7.142857142857143,6,7
-0.6666666666666667,6.928571428571429,3.823486317361111,51.73522947604167,573.0,8.1,72.39,4.0,6.571428571428571,6,2
-0.4444444444444444,6.214285714285714,2.544836041121404,53.81725406168211,589.0,8.6,85.91,6.0,7.142857142857143,4,5
-0.3,4.928571428571429,3.154739442867025,43.73210916430054,536.0,6.3,81.31,7.0,5.571428571428571,4,7
3.0,6.642857142857143,3.21455025366432,53.82182538049648,577.0,5.8,60.3,2.0,7.0,2,4
-0.6,6.5,3.0783421635988564,47.617513245398285,581.0,6.2,31.77,9.0,6.142857142857143,0,4
-0.5,4.357142857142857,2.636736799982313,35.95510519997347,474.0,7.7,64.27,10.0,4.571428571428571,1,4
-0.6,4.428571428571429,2.7945525240230915,33.19182878603464,476.0,8.1,69.51,10.0,4.142857142857143,4,2
-0.5,6.285714285714286,3.302235894778251,44.953353842167374,584.0,7.3,27.22,10.0,5.714285714285714,0,3
-0.1999999999999999,4.642857142857143,2.768874620972696,32.153311931459044,480.0,8.4,77.68,7.0,4.0,4,4
-0.3333333333333333,5.0,3.3094381626464853,42.96415724396973,538.0,8.0,92.98,1.0,5.428571428571429,2,2
-0.5555555555555556,5.0,2.927700218845596,37.3915503282684,542.0,9.5,18.08,3.0,4.714285714285714,0,4
-0.25,6.357142857142857,2.7688746209726887,53.15331193145903,592.0,7.0,63.06,1.0,7.0,5,3
1.0,4.857142857142857,2.6276913640612216,33.94153704609183,484.0,9.8,51.71,6.0,4.285714285714286,5,4
-0.7,6.071428571428571,2.811540841738195,37.217311262607296,587.0,9.2,52.34,6.0,4.714285714285714,2,3
-0.4444444444444444,6.5,2.69920623252731,49.04880934879097,597.0,7.7,43.06,9.0,6.428571428571429,0,5
4.0,5.571428571428571,3.236694374850748,45.85504156227612,552.0,5.3,59.61,6.0,5.857142857142857,3,10
-0.1666666666666666,4.714285714285714,2.544836041121412,32.81725406168212,489.0,4.4,14.62,6.0,4.142857142857143,0,5
5.0,4.571428571428571,2.1930626551751367,37.2895939827627,495.0,4.3,46.53,4.0,4.857142857142857,6,6
0.0,4.428571428571429,1.889822365046141,28.83473354756921,548.0,9.4,24.24,10.0,3.7142857142857135,6,7
-0.8,6.071428571428571,3.3876526498728388,46.08147897480926,598.0,9.8,45.58,6.0,5.857142857142857,3,1
-0.7,5.785714285714286,2.968084198523317,38.45212629778498,601.0,4.8,75.2,2.0,4.857142857142857,1,3
-0.5714285714285714,5.642857142857143,2.8702082220799308,34.30531233311989,604.0,5.3,96.8,10.0,4.285714285714286,4,3
-0.6666666666666667,4.571428571428571,1.2909944487358154,29.936491673103724,498.0,8.7,14.82,6.0,4.0,4,3
-0.7,5.571428571428571,1.6035674514745513,28.405351177211827,590.0,9.5,52.2,3.0,3.7142857142857135,4,3
-0.0999999999999999,5.928571428571429,2.5448360411214077,32.817254061682114,613.0,5.3,46.66,2.0,4.142857142857143,6,9
1.5,5.357142857142857,2.811540841738194,48.21731126260729,557.0,9.2,36.85,10.0,6.285714285714286,5,5
1.0,4.214285714285714,1.6761634196950566,29.514245129542584,550.0,9.6,70.32,2.0,3.857142857142857,6,2
-0.8333333333333334,6.357142857142857,2.5448360411214077,46.817254061682114,555.0,6.4,83.08,5.0,6.142857142857143,2,1
-0.8888888888888888,5.357142857142857,3.132015933791493,40.69802390068724,558.0,4.5,64.99,1.0,5.142857142857143,5,1
0.4285714285714286,5.642857142857143,2.6726124191242464,33.008918628686374,600.0,6.9,77.56,1.0,4.142857142857143,3,10
0.1999999999999999,5.714285714285714,2.627691364061218,33.941537046091824,619.0,7.8,54.51,9.0,4.285714285714286,6,6
0.0,5.571428571428571,3.132015933791493,40.69802390068724,565.0,4.5,51.89,1.0,5.142857142857143,1,7
0.3333333333333332,4.142857142857143,1.6329931618554572,30.449489742783182,554.0,8.6,31.75,10.0,4.0,4,4
0.0,5.357142857142857,3.132015933791493,40.69802390068724,572.0,5.2,53.65,3.0,5.142857142857143,6,7
1.0,5.5,2.507132682112038,34.76069902316806,604.0,6.4,49.79,2.0,4.428571428571429,3,4
-0.5,5.214285714285714,3.3166247903553976,39.97493718553309,573.0,5.2,30.61,1.0,5.0,2,1
-0.5,5.571428571428571,2.6726124191242464,33.008918628686374,606.0,8.9,57.89,2.0,4.142857142857143,3,2
-0.8333333333333334,5.714285714285714,3.207134902949093,42.81070235442364,556.0,6.2,28.96,10.0,5.428571428571429,3,1
1.25,5.5,3.2366943748507504,38.85504156227613,615.0,6.7,98.97,3.0,4.857142857142857,5,9
-0.25,4.785714285714286,3.387652649872838,39.08147897480926,576.0,7.2,93.22,4.0,4.857142857142857,3,3
-0.6666666666666667,5.5,2.886751345948129,32.33012701892219,620.0,9.0,80.93,5.0,4.0,5,1
2.333333333333333,5.785714285714286,3.625307868699864,46.4379618030498,625.0,4.2,67.45,5.0,5.857142857142857,6,10
0.8,5.5,3.457221565416505,37.18583234812476,629.0,4.2,38.72,3.0,4.571428571428571,2,9
5.0,5.571428571428571,3.0937725468153867,41.64065882022308,635.0,6.9,72.6,7.0,5.285714285714286,6,6
-0.1666666666666666,5.928571428571429,3.199702367110923,41.79955355066638,561.0,4.4,87.91,5.0,5.285714285714286,3,5
1.0,5.5,3.4016802570830467,49.10252038562457,631.0,4.0,98.53,3.0,6.285714285714286,2,6
-0.4,5.071428571428571,2.627691364061213,33.94153704609182,582.0,8.5,43.46,3.0,4.285714285714286,3,6
0.0,5.0,3.4016802570830467,49.10252038562457,634.0,9.2,71.68,8.0,6.285714285714286,3,3
-0.9,4.571428571428571,3.4641016151377566,40.19615242270663,635.0,9.8,91.61,10.0,5.0,2,1
0.75,4.5,1.9880595947760136,33.98208939216402,561.0,4.9,94.59,5.0,4.428571428571429,3,7
1.0,5.642857142857143,3.415650255319864,40.1234753829798,592.0,4.4,83.25,1.0,5.0,5,10
0.0,5.071428571428571,3.415650255319864,40.1234753829798,593.0,6.8,91.35,6.0,5.0,5,1
-0.5,4.571428571428571,3.638419332360586,38.45762899854088,637.0,9.1,78.88,3.0,4.714285714285714,5,2
-0.3333333333333333,5.0,3.2366943748507477,40.85504156227612,637.0,8.7,60.87,2.0,5.142857142857143,5,2
1.5,4.714285714285714,2.60950643025148,37.91425964537722,508.0,5.0,82.58,3.0,4.857142857142857,3,10
0.0,4.285714285714286,1.9880595947760136,33.98208939216402,564.0,7.5,53.3,4.0,4.428571428571429,4,3
-0.8571428571428572,4.642857142857143,3.5790395093549585,34.36855926403244,594.0,8.2,12.09,4.0,4.142857142857143,5,1
2.333333333333333,5.214285714285714,3.532165125838607,48.29824768875791,647.0,6.7,64.19,2.0,6.142857142857143,5,10
-0.5714285714285714,5.571428571428571,3.1997023671109237,37.79955355066639,564.0,5.4,78.31,3.0,4.714285714285714,1,3
0.0,4.428571428571429,3.638419332360586,38.45762899854088,639.0,7.0,83.77,2.0,4.714285714285714,1,2
0.0,4.071428571428571,1.9880595947760136,33.98208939216402,567.0,4.7,99.7,10.0,4.428571428571429,0,3
-0.6666666666666667,4.357142857142857,3.132015933791497,31.698023900687247,642.0,5.0,79.91,4.0,3.857142857142857,2,3
4.0,5.071428571428571,2.886751345948128,46.33012701892219,518.0,5.0,66.47,8.0,6.0,1,10
0.75,5.214285714285714,2.760262237369415,49.14039335605412,525.0,6.0,28.95,10.0,6.428571428571429,6,7
-0.8888888888888888,5.142857142857143,2.81999662276056,29.22999493414084,565.0,6.3,46.2,1.0,3.571428571428572,1,1
-0.5,4.5,1.7728105208558422,24.659215781283763,647.0,8.5,17.63,6.0,3.142857142857143,4,5
-0.5714285714285714,4.357142857142857,3.3594217189442364,30.039132578416357,597.0,7.5,52.42,10.0,3.571428571428572,2,3
-0.5,4.5,1.2535663410560258,20.88034951158404,650.0,6.4,98.79,3.0,2.7142857142857144,5,3
0.0,5.5,2.81999662276056,29.22999493414084,573.0,4.7,88.55,10.0,3.571428571428572,1,8
-0.6666666666666667,4.928571428571429,2.6457513110645934,24.96862696659689,575.0,6.0,55.67,1.0,3.0,2,2
1.6666666666666663,4.857142857142857,2.370453040886412,27.55567956132962,658.0,4.0,72.52,7.0,3.4285714285714284,5,8
4.0,4.857142857142857,2.5727509827124027,28.859126474068603,580.0,5.5,12.05,9.0,3.571428571428572,5,5
0.8,4.357142857142857,2.6457513110645934,38.96862696659689,576.0,8.7,19.36,9.0,5.0,4,9
0.5,5.5,2.56347977784662,50.84521966676993,531.0,7.4,70.21,10.0,6.714285714285714,5,6
0.0,4.285714285714286,3.3594217189442364,30.039132578416357,598.0,5.6,33.63,2.0,3.571428571428572,2,1
-0.7777777777777778,4.642857142857143,3.5790395093549616,41.36855926403244,649.0,6.3,15.49,7.0,5.142857142857143,2,2
9.0,5.142857142857143,3.2366943748507504,38.85504156227613,590.0,7.1,24.74,4.0,4.857142857142857,6,10
0.0,5.071428571428571,3.2366943748507504,38.85504156227613,595.0,7.8,75.66,9.0,4.857142857142857,1,5
0.1999999999999999,5.5,2.478478796128207,51.71771819419231,537.0,9.9,55.81,9.0,6.857142857142857,1,6
0.4285714285714286,4.571428571428571,3.2071349029490945,42.81070235442364,586.0,7.3,72.78,4.0,5.428571428571429,6,10
0.5,4.928571428571429,3.866830866792721,44.80024630018908,658.0,5.1,37.32,1.0,5.571428571428571,2,9
0.3333333333333332,4.285714285714286,3.352326839390098,31.028490259085142,602.0,9.4,60.18,6.0,3.7142857142857135,5,4
0.0,4.785714285714286,3.2366943748507504,38.85504156227613,598.0,5.8,15.69,3.0,4.857142857142857,3,3
0.0,4.214285714285714,3.2366943748507504,38.85504156227613,599.0,8.0,99.69,7.0,4.857142857142857,2,1
-0.5,3.7857142857142856,3.1997023671109157,27.79955355066637,605.0,7.9,88.15,2.0,3.2857142857142856,4,3
4.0,5.071428571428571,3.3380918415851197,48.00713776237768,663.0,5.9,27.93,6.0,6.142857142857143,1,5
-0.9,3.5,1.2909944487357794,15.936491673103667,606.0,4.9,55.45,7.0,2.0,1,1
-0.6666666666666667,4.928571428571429,3.2513733362117256,41.87706000431759,666.0,9.3,42.97,2.0,5.285714285714286,6,3
0.1666666666666667,5.357142857142857,3.3094381626464857,42.96415724396973,673.0,7.9,17.14,2.0,5.428571428571429,2,7
5.0,3.857142857142857,1.8898223650461217,21.834733547569183,612.0,5.9,58.75,8.0,2.7142857142857144,6,6
9.0,4.857142857142857,3.1471831698777746,37.72077475481666,668.0,9.9,87.1,9.0,4.714285714285714,1,10
0.0,5.285714285714286,3.3094381626464857,42.96415724396973,675.0,7.7,98.8,9.0,5.428571428571429,3,2
3.0,3.642857142857143,1.7728105208558234,24.65921578128373,616.0,7.6,48.63,10.0,3.142857142857143,0,4
0.5,4.785714285714286,3.02371578407382,38.53557367611073,671.0,7.7,57.74,3.0,4.857142857142857,2,3
-0.3333333333333333,5.714285714285714,2.6992062325273096,50.04880934879097,541.0,6.4,17.97,7.0,6.571428571428571,5,4
1.0,5.5,2.2360679774997854,52.35410196624968,547.0,4.4,47.71,9.0,7.0,5,6
-0.8,5.214285714285714,2.811540841738193,34.21731126260729,677.0,4.1,40.62,4.0,4.285714285714286,3,2
2.333333333333333,3.857142857142857,3.1320159337914903,33.69802390068724,626.0,4.4,56.04,8.0,4.142857142857143,0,10
0.0,4.785714285714286,3.02371578407382,38.53557367611073,673.0,5.5,93.4,1.0,4.857142857142857,5,2
-0.7,5.428571428571429,2.236067977499788,45.35410196624968,550.0,4.0,73.41,5.0,6.0,5,3
-0.1999999999999999,5.857142857142857,1.7043362064926924,42.55650430973904,558.0,9.3,33.64,8.0,5.714285714285714,4,8
0.25,4.357142857142857,3.6253078686998648,41.4379618030498,609.0,4.8,45.48,10.0,5.142857142857143,4,10
1.0,3.928571428571429,2.984084768360624,34.47612715254094,628.0,4.6,83.77,8.0,4.285714285714286,6,2
2.5,5.071428571428571,2.7688746209726918,39.15331193145904,684.0,7.3,64.08,3.0,5.0,1,7
0.3333333333333332,4.428571428571429,2.943920288775951,39.41588043316393,677.0,6.0,73.47,6.0,5.0,5,4
0.4285714285714286,6.285714285714286,2.340126166724877,46.51018925008732,568.0,8.1,58.95,3.0,6.142857142857143,3,10
0.1999999999999999,4.142857142857143,2.96808419852332,40.45212629778498,683.0,9.4,48.5,7.0,5.142857142857143,4,6
-0.5,4.0,3.785938897200184,40.678908345800274,610.0,6.5,39.48,8.0,5.0,1,1
-0.8888888888888888,4.714285714285714,2.4784787961282118,30.717718194192315,685.0,7.0,34.81,9.0,3.857142857142857,0,1
0.5,4.142857142857143,3.0472470011002173,36.570870501650326,634.0,7.1,49.32,7.0,4.571428571428571,2,6
-0.3333333333333333,3.857142857142857,3.1547394428670223,35.73210916430053,636.0,6.6,21.48,3.0,4.428571428571429,2,2
0.1999999999999999,5.071428571428571,2.581988897471612,31.87298334620742,691.0,4.9,23.08,10.0,4.0,3,6
0.0,4.642857142857143,3.2071349029490945,42.81070235442364,588.0,6.4,49.1,3.0,5.428571428571429,1,2
-0.3333333333333333,4.571428571428571,2.6726124191242446,31.008918628686367,693.0,8.0,64.83,2.0,3.857142857142857,1,2
1.5,5.142857142857143,3.545621041711675,49.31843156256751,598.0,4.3,63.56,3.0,6.285714285714286,2,10
-0.7142857142857143,4.285714285714286,2.3401261667248807,25.51018925008732,695.0,6.1,72.88,8.0,3.142857142857143,2,2
0.0,3.928571428571429,2.9680841985233206,40.45212629778498,686.0,7.5,67.1,4.0,5.142857142857143,4,3
3.5,4.785714285714286,3.1320159337914952,33.69802390068725,704.0,6.7,70.19,6.0,4.142857142857143,4,9
-0.125,4.214285714285714,2.8284271247461925,39.24264068711929,693.0,5.2,55.04,1.0,5.0,1,7
0.6666666666666667,6.714285714285714,2.751622897751172,51.12743434662676,578.0,8.8,48.63,10.0,6.714285714285714,0,10
6.0,3.642857142857143,2.87020822207993,41.30531233311989,643.0,9.5,73.38,6.0,5.285714285714286,6,7
-0.0999999999999999,4.785714285714286,2.544836041121409,37.817254061682114,702.0,7.6,52.6,1.0,4.857142857142857,2,9
-0.2857142857142857,5.214285714285714,3.559026084010439,47.33853912601566,603.0,6.6,87.37,7.0,6.0,1,5
1.0,4.357142857142857,2.9920529661723823,35.48807944925857,708.0,6.9,27.04,4.0,4.428571428571429,1,4
0.3333333333333332,5.285714285714286,3.4364987719369005,48.15474815790535,607.0,4.3,62.19,7.0,6.142857142857143,6,4
0.8,4.571428571428571,4.076646614442762,45.11496992166414,619.0,7.8,69.58,10.0,5.571428571428571,1,9
2.333333333333333,5.785714285714286,3.3876526498728423,55.08147897480927,617.0,8.0,97.5,9.0,7.142857142857143,5,10
0.3333333333333332,4.142857142857143,3.0472470011002204,43.57087050165033,651.0,9.6,60.41,7.0,5.571428571428571,3,8
0.0,4.857142857142857,2.544836041121409,37.817254061682114,705.0,4.3,32.32,1.0,4.857142857142857,2,3
1.5,4.785714285714286,3.359421718944245,50.03913257841637,661.0,5.0,19.77,4.0,6.428571428571429,2,10
0.5,7.0,2.853569193634022,54.28035379045103,587.0,9.2,80.47,7.0,7.142857142857143,6,9
0.0,6.071428571428571,3.3876526498728423,55.08147897480927,626.0,6.3,88.39,7.0,7.142857142857143,5,9
0.75,7.071428571428571,2.50713268211203,56.76069902316805,594.0,8.9,71.77,5.0,7.571428571428571,4,7
-0.6,4.785714285714286,3.592319850008058,38.38847977501209,623.0,7.6,43.0,8.0,4.714285714285714,3,4
-0.5,4.785714285714286,2.7516228977511767,37.12743434662677,706.0,4.8,68.98,5.0,4.714285714285714,0,1
-0.1999999999999999,5.142857142857143,3.0783421635988564,47.617513245398285,669.0,9.1,15.62,4.0,6.142857142857143,6,8
-0.5714285714285714,4.428571428571429,2.7945525240230884,31.191828786034637,711.0,6.1,25.7,7.0,3.857142857142857,3,3
0.5,5.0,2.768874620972693,39.15331193145904,712.0,9.1,80.62,10.0,5.0,3,6
-0.6,5.857142857142857,3.302235894778252,48.953353842167374,630.0,8.3,75.53,2.0,6.285714285714286,1,4
0.8,5.071428571428571,3.946064947695183,42.91909742154277,632.0,7.2,77.63,10.0,5.285714285714286,1,9
0.5,7.5,2.449489742783172,59.67423461417476,603.0,6.0,13.85,4.0,8.0,0,9
3.0,5.642857142857143,2.5166114784235893,52.77491721763538,677.0,8.5,98.7,1.0,7.0,3,8
0.6666666666666667,7.142857142857143,1.799470821684865,60.6992062325273,608.0,6.6,35.68,7.0,8.285714285714286,2,5
0.1666666666666667,5.857142857142857,2.478478796128217,53.71771819419233,684.0,4.5,71.46,10.0,7.142857142857143,3,7
0.0,5.071428571428571,3.946064947695183,42.91909742154277,635.0,8.1,11.94,4.0,5.285714285714286,5,3
0.5,5.857142857142857,2.138089935299404,54.20713490294911,687.0,7.2,45.38,4.0,7.285714285714286,6,3
-0.1428571428571429,6.214285714285714,2.193062655175142,53.28959398276271,693.0,6.1,17.48,3.0,7.142857142857143,4,6
-0.125,6.285714285714286,2.1602468994692936,52.24037034920394,700.0,7.1,25.56,8.0,7.0,5,7
8.0,4.428571428571429,3.055050463303892,39.58257569495584,720.0,5.1,90.63,1.0,5.0,4,9
0.5,5.928571428571429,3.101458950082628,49.65218842512394,633.0,7.9,44.12,5.0,6.428571428571429,0,3
0.1666666666666667,5.142857142857143,2.853569193634028,40.280353790451045,719.0,7.4,36.77,4.0,5.142857142857143,4,7
0.3333333333333332,5.214285714285714,2.7516228977511767,41.12743434662677,723.0,7.4,23.34,10.0,5.285714285714286,0,4
0.0,7.0,1.799470821684865,60.6992062325273,616.0,6.6,28.5,7.0,8.285714285714286,2,8
-0.7,5.857142857142857,2.878491668515701,42.317737502773554,636.0,5.9,55.57,9.0,5.428571428571429,1,3
0.6666666666666667,4.785714285714286,3.598941643369748,44.39841246505462,730.0,8.9,69.74,5.0,5.571428571428571,1,10
-0.6,6.285714285714286,1.9518001458970704,45.92770021884561,704.0,6.8,97.26,8.0,6.142857142857143,5,4
0.3999999999999999,5.857142857142857,2.9277002188456027,44.3915503282684,643.0,9.3,52.18,5.0,5.714285714285714,5,7
-0.5,5.857142857142857,1.9023794624226849,41.85356919363403,708.0,4.4,22.32,3.0,5.571428571428571,4,4
